Income,Customer_Seniority,Numwebvisitsmonth,Id,Total_Children,Customer_Seniority_Days
104671,2012-11-29,1,ba495ec7-be2b-4cc4-8425-4627174d3e9d,3,762
47182,2012-11-04,15,aa6d3127-fa2e-4553-b800-ace72023e286,2,787
149504,2012-10-17,20,991a5b28-0494-4e38-bef8-e1f1e97f6116,1,805
116626,2012-05-31,23,cbd708f1-f3b5-4481-8ea5-5ad0a959e1dd,4,944
102898,2012-03-31,14,356a2da0-55ad-44e1-8047-81e20ef95ba1,1,1005
112463,2012-09-13,4,b5155c29-a6f0-43c2-a678-4c6c69da3e86,2,839
62967,2012-04-02,32,e79d405e-7934-46ca-853a-6db9bd20dbf5,3,1003
83935,2012-01-04,5,b223665b-e4ce-4f21-8dd2-617d1134e7c4,4,1092
21583,2012-08-13,10,61b8af51-898f-422a-86cd-06f598a23907,0,870
91241,2012-08-29,20,d73ab6d9-740a-4b91-8161-35126cd9c487,0,854
86537,2012-08-25,13,1590bb1a-4b01-4923-a57f-14758cb4f6f9,2,858
123349,2012-03-20,23,ba4416ab-dcc2-4a9c-88f9-ebf93cb60405,1,1016
124300,2012-05-07,32,858f2a7c-ddb6-4406-af10-8ee84ecbc5a0,4,968
117236,2012-11-20,22,55b9130c-9223-4084-8891-63b87a65e667,3,771
111389,2012-02-07,6,5283ff4e-1b87-4e7e-8f2f-30e363801fc8,2,1058
102467,2012-10-25,24,a2366d4d-5cba-4462-bd4d-d9679850620d,2,797
170241,2012-04-05,22,4931c222-9a13-4e7b-a92c-33b8e283a85c,0,1000
144012,2012-12-08,6,f82a1bba-dc82-46c3-9d29-b2fa1bd4f89f,2,753
45277,2012-11-01,4,21b4b475-a8d2-4edb-a33c-48e52ef0c51b,1,790
166700,2012-07-26,27,ff0c62a1-686d-4ba8-bbb6-c24e505f5ff9,2,888
62839,2012-08-18,20,0a88d468-57a7-4c57-b09c-f7d4a6da5a30,1,865
56221,2012-12-04,18,296e99ad-9355-43ce-ac7e-cee3c15c8418,2,757
131355,2012-02-12,13,fe233916-ff0a-4f60-8aac-7701b9835304,2,1053
6890,2012-05-25,12,3231f37a-484a-4dce-8d4f-3ae4d8627785,4,950
146944,2012-10-11,30,6a73d397-4268-48be-8f2e-95cd171b301c,2,811
85128,2012-02-25,28,85dced71-25c6-4cf5-8c75-cc3528a5c63f,0,1040
150389,2012-01-16,9,38f6239e-06fa-4a72-8623-b3092347ce0c,2,1080
41593,2012-10-22,4,5bac3133-e504-4852-a924-53900d0dfeda,1,800
169919,2012-07-14,21,e09c2508-e802-4cd2-aa20-cf20a79eec76,1,900
117402,2012-03-26,4,f5efbe75-63f3-49f5-9548-ed92f87430cb,3,1010
69841,2012-06-27,26,b2d8b023-1545-47aa-9299-b7bf03bc64c0,3,917
10534,2012-01-25,24,9edb39af-0af8-4afd-a138-8ce44fe33d88,2,1071
109951,2012-11-10,1,0459ca23-c2a4-434d-bbf5-a5ef0949bee0,3,781
68595,2012-06-26,26,12577f46-c7ec-4e7b-bd2c-311e45eddfa3,4,918
174534,2012-03-22,18,f4ed8c41-a3e1-4241-9a30-68fed9e4f1f1,2,1014
22749,2012-04-10,1,73fc96fa-e174-45fc-a055-aea5ade4248e,1,995
161155,2012-08-26,17,2416a398-f490-4dee-991c-08f4d5b4617e,1,857
116762,2012-06-19,31,6f127df9-329b-457f-bc7d-3c55334d7527,4,925
63991,2012-10-11,29,b15661f1-559e-4c4c-95c9-33855a811087,0,811
105221,2012-09-03,26,1ec92dcb-dd71-48c8-b263-5daa526e1c78,1,849
44671,2012-06-21,13,815d2969-b66f-4c26-80e8-22d723090e81,1,923
96103,2012-05-23,14,798317f0-1a6c-4078-b5ed-f14e5ffbcafa,1,952
92647,2012-03-28,15,07f9b8ff-647d-495e-87a9-6c9ecb9300f5,3,1008
124509,2012-09-03,13,df234456-589c-4faf-9a08-54a066c55e43,2,849
7342,2012-01-16,16,2e7365f7-7c6a-4941-891e-debb36c0b7d4,3,1080
142152,2012-04-24,20,e72d2c64-8b9e-4f95-97a5-3524f52300ae,3,981
46767,2012-08-17,20,5b80a778-cebe-4348-8916-092fb8c87b63,1,866
46429,2012-08-17,32,a6b433e7-40e4-4c84-a659-30fffe54ed3c,2,866
176729,2012-06-23,24,aabd7699-9ac8-4d08-a077-e4a7b771f00c,2,921
120975,2012-03-20,14,12df2ddf-e95a-479a-9986-0f26706569d4,2,1016
92816,2012-04-20,20,52dc58b6-673d-4eb1-a8f1-b105bd6a4bc7,1,985
56383,2012-07-06,22,2b1eb63d-0abd-43f1-9b3c-6088da44cbfb,2,908
137885,2012-08-08,28,9c8de057-2e60-428c-88e5-1a66d2638253,0,875
87524,2012-02-12,11,8cf10208-3fda-44f1-bafa-51eb049e43b7,4,1053
176818,2012-02-04,13,2007c76f-385e-4fa0-acee-9f88a9142860,3,1061
52243,2012-06-23,24,fcb3baab-fac2-4b3a-9d1f-2acc39a3ec6f,1,921
89242,2012-03-20,17,f0f91f97-77cf-437f-96b7-a79930339b5a,4,1016
178871,2012-09-15,12,ac5f7366-63fb-4875-8307-1c6a48da48e8,3,837
28471,2012-11-24,6,9239f412-4a77-4cb9-b775-4d22a772558c,2,767
159899,2012-03-17,32,dc2c9068-fb02-4baa-afd4-ce01a18d65c4,3,1019
64381,2012-04-17,3,f96d7a1e-6a0e-4fdd-b01b-22eb25bf6808,1,988
37904,2012-02-15,18,1e355fb5-46d7-45e6-924e-45b8ef3e74e8,1,1050
174526,2012-12-28,23,d15e117e-ceb2-4c0d-99ff-4aa252d38811,2,733
13720,2012-11-10,19,b8b7b65a-44d8-4efc-a4fc-2ff9e8d5fbd1,1,781
36864,2012-02-05,12,5eb9c180-7e14-4b59-ac4f-760607f82248,4,1060
24810,2012-11-28,8,88910524-4695-4a32-8399-baf1156bfd00,2,763
48565,2012-12-23,7,e7128c93-3f84-4d64-8b69-80d10414357e,1,738
105628,2012-05-13,3,e9314698-de5e-42ff-bd86-d250d660ed43,3,962
23167,2012-08-09,3,1850060d-e750-4f92-989f-d0191c25eb67,1,874
9048,2012-10-16,5,82fe80f6-a5d8-4c7c-80d6-d06bbbef18af,2,806
143569,2012-03-28,23,e124b1a2-f6f5-4937-ba33-d11d397c2939,3,1008
32977,2012-12-07,20,8af225a9-5e39-4234-b9bd-8f92699f69c4,1,754
125451,2012-10-16,28,f276bdee-ca47-4245-be88-a2af88382f56,1,806
85065,2012-03-09,27,5cea5fe0-8ebb-467f-8e3a-74b5c8a85156,2,1027
117352,2012-11-19,15,2c4b318f-191c-416c-b5eb-d1e45c1de357,1,772
24065,2012-09-14,4,87add618-adfd-4c8b-823c-14f1a0011369,3,838
70596,2012-07-24,31,864a5aeb-56cb-4b29-9b91-f12320ab2a9b,0,890
12660,2012-03-07,26,12cf8ec4-2c83-4650-9fa4-f491aee84ddf,3,1029
19108,2012-09-22,31,3713de29-d81a-4607-95be-1dfe14ddb7a0,1,830
9723,2012-03-15,20,12c1504a-0e9a-4386-bfb9-0bbb143486c5,4,1021
112703,2012-03-17,26,d8a7f45a-0a04-49dc-9ee1-18653ddad39b,0,1019
173150,2012-04-05,17,716f0253-d351-4a06-bb41-781ecdabcc87,1,1000
111393,2012-11-30,22,398d54b0-c99b-4336-b5b6-25ffc7d57c9d,3,761
166904,2012-02-16,10,a162aa9f-6c54-447d-9a19-b202d25c871a,4,1049
58957,2012-08-28,24,6751117a-cf42-40a6-bdb2-ebc9e4495e73,1,855
37116,2012-11-09,10,94c3a913-bdca-4fef-9113-ee096547e0f9,3,782
87891,2012-06-28,23,fbfa945e-c463-4299-9d1b-d9c351433ee5,3,916
48055,2012-04-30,23,1b738a3c-75f7-4030-97ab-b475b7bf7044,3,975
108965,2012-04-15,29,89a2f863-d23e-448b-9777-dfeb84fd4b37,3,990
37519,2012-11-29,27,def95d02-5475-4a9b-8e02-1af267f16eb3,0,762
147954,2012-02-04,27,b8be62c1-8436-483f-ac5a-302a0a835b08,3,1061
61535,2012-01-31,16,27eac689-303f-4bd5-a064-31dbe706643b,2,1065
131781,2012-05-06,32,4db13b5e-794c-42f0-9da1-ec2989e64912,3,969
65549,2012-04-25,15,ef6eca4e-3576-482c-b25b-d3d6596f1878,3,980
67862,2012-05-14,18,bfce7dc1-67c8-416a-92b0-a790d31cb331,1,961
44463,2012-10-12,2,4863e99c-e649-49e6-8b29-f49bc770e49c,0,810
49621,2012-05-31,6,3b8fcceb-451a-468f-9fb2-09bc014a925d,0,944
124236,2012-04-24,9,e0bce6bc-4384-4f23-a463-c1136774f130,1,981
107736,2012-01-20,18,9646ecf4-005f-4dc5-9fdb-c2cd760e6810,3,1076
36792,2012-05-12,6,ba5b8a59-ba3e-4750-8540-331c50e8e03a,2,963
168679,2012-01-26,30,953fd897-24ad-4590-8f2b-a733bd5d733f,2,1070
34758,2012-02-14,18,d47b4dbb-6b72-4f94-a569-6ebcbed7f8be,2,1051
101463,2012-07-30,26,ae1c0cb7-aa2c-4f04-b414-6accaa5fefa0,1,884
29182,2012-05-18,13,73ffd830-8e77-40fb-af28-97584b7c5c19,3,957
172340,2012-02-28,22,1684fadc-84a4-495f-94fe-2fe9d9bcb630,2,1037
141401,2012-02-21,29,f53cae55-a5ce-4f01-a62d-5ba360eeb47c,3,1044
129804,2012-08-15,14,375519f2-b3c0-46c8-8fab-8ba53a05343a,0,868
77654,2012-07-07,11,119570b8-f489-416e-ac03-15df319a0541,3,907
64072,2012-10-13,13,bc87e1be-f790-46a0-9c64-268fc6d33d9c,2,809
93042,2012-01-11,25,da4689e2-cfea-4000-aece-ed415c89b5a7,3,1085
70523,2012-06-22,7,e1566a48-9661-4228-bb03-c051e48833f7,3,922
76790,2012-09-24,21,a6bf1a3a-b612-4abe-9c8a-ca83c068ec06,1,828
141309,2012-01-25,3,2c807f6b-4fa1-49f4-96bd-a0b724c14df0,4,1071
41180,2012-01-18,32,8967d214-9145-4a24-91f4-352a3b994fdc,3,1078
126610,2012-04-12,17,cd6e88ed-4e5d-4b5a-8025-c3914a7ac359,1,993
123644,2012-12-09,29,ad28d848-6679-4d04-8cd1-aaf0cd41b038,0,752
88155,2012-01-07,18,9cc21690-e786-4030-a760-6c12eea51647,2,1089
43753,2012-07-04,18,603de61b-b3f3-4cc7-ac75-1384f22d9bc7,1,910
75385,2012-03-10,6,f98e124a-5cf5-48b9-a5e9-0ec8a0dca7c9,2,1026
52413,2012-03-28,16,b0ae1a95-2e9a-4698-b116-6af182604bae,3,1008
73915,2012-02-01,10,d8f6d8f9-a73b-4c5d-8b65-470766ffc726,2,1064
140786,2012-11-25,28,162594c3-a9d9-4c7e-ad33-5d828196e714,4,766
48047,2012-05-03,2,f370f730-ba1f-442d-aed9-bb545d1eaf32,3,972
88378,2012-02-14,10,93ae6a33-9542-4a85-8f49-8fe430d130b1,2,1051
148156,2012-04-11,23,7f30f617-de88-4ffe-8f26-98c0b567f109,2,994
75540,2012-09-02,23,54e26c6d-febc-466e-921c-1c113cdf35c9,2,850
97339,2012-08-22,20,b98a3c8a-c73f-40c2-9bed-8b96906b316f,4,861
127096,2012-04-13,22,cfbd2e28-903d-441b-a9ba-0eebb838988a,2,992
176772,2012-07-20,9,2a6d5cfd-f4f5-4632-a2b9-f83ad5fdd432,3,894
75146,2012-07-02,14,e92d4df8-e715-4c5b-923d-ef1e2898ff0c,2,912
52650,2012-02-23,17,8cd48bf0-849b-4c88-a77f-da83c7bf8109,2,1042
142356,2012-08-22,6,0d1cbe29-6146-4f2e-b3b3-a3f2245f4499,0,861
160612,2012-12-27,12,99c8708b-253b-4357-b159-70a85061c9fe,3,734
145629,2012-01-11,31,1b22be4d-1c7b-4a69-9a37-d6021d8bb0d4,2,1085
10689,2012-12-01,21,215e78b9-5f25-486f-9216-4ccb05f8376e,3,760
114691,2012-09-21,24,40f98621-6e09-4a49-a53f-8123e2837472,2,831
45535,2012-01-09,23,a44a6c2e-a0fc-43a1-9d7f-995d1b5ed984,3,1087
34174,2012-05-28,15,12db6789-afa7-40b9-8bd5-257310d39cef,2,947
53258,2012-01-06,16,0009c6eb-6da8-4ad7-85f8-bb2798444f2b,0,1090
19185,2012-06-30,5,9d4315e7-88e0-482a-845d-8f446eb23327,3,914
142170,2012-04-19,32,e755ffa6-a951-4e38-b5e7-80715a754205,0,986
124056,2012-10-28,28,25f183c4-8b95-48bb-9b9e-37a59e4a5662,2,794
86786,2012-12-01,31,55fcea4b-6503-475f-ba84-d856fa191b02,4,760
6529,2012-10-31,12,d36388e9-049a-4675-a4f9-995b1b1a6e3c,4,791
145509,2012-08-10,19,cfe0a0cb-1cea-4bc2-9552-82024f64b058,1,873
155222,2012-09-20,17,adf52239-bebc-4140-afe6-f7ea5fd96400,3,832
129185,2012-04-12,16,19f4ec5f-4be3-4c68-b5a8-c389a1c50db8,3,993
16217,2012-03-17,10,00698e22-2a36-4cef-b174-0d5534ff56b1,3,1019
151735,2012-01-13,14,65375c0d-48d5-4e77-9528-34b9085b4489,3,1083
60650,2012-05-11,8,26ffb705-5bdf-40cb-96cc-5042d0d12c28,2,964
66561,2012-10-18,17,40505b48-99bb-4473-a34e-e0799e85c578,2,804
18852,2012-06-03,31,7b3a444d-ab67-48e5-bbc5-2c33c1ef68e2,1,941
8358,2012-01-05,30,84668b5c-6d46-480b-80f8-7fe0e5c8d867,4,1091
46151,2012-07-04,23,83bf8b3a-d19e-4359-8dc5-d0db6c661349,1,910
19155,2012-12-01,27,27a712b7-ed48-4e80-b966-00b779219e7c,1,760
27204,2012-11-23,28,9c4431da-a690-4015-85f6-356fdd0000d5,2,768
125955,2012-05-25,3,404ed191-f64c-46a9-8011-cad10c199889,2,950
138500,2012-12-26,17,79b3ad48-2e55-4006-85e3-9817d655875e,4,735
32024,2012-10-21,17,e18478f6-cb51-422d-aa13-6e5e17da1ab4,3,801
49277,2012-12-26,12,45eb6ca9-017c-4e73-be16-917ed69221e2,2,735
14834,2012-02-11,15,5eb81e25-7e1d-4f64-a3bd-8eb0e233e76e,2,1054
125136,2012-03-18,29,9ebe7b8e-8e5d-443f-8bea-78ad1ca165da,2,1018
37123,2012-03-03,17,cecc43aa-a493-4d08-8132-e45b3e2e77db,2,1033
143650,2012-05-15,8,136f3dc3-1ce7-49c7-98de-1c1aa62e13f9,1,960
158449,2012-07-21,32,4c2d7554-85f3-4798-9f4c-491d433faf29,3,893
83590,2012-05-09,24,f00884c2-2d1a-4cf7-a0e2-1ba7fea9f64e,2,966
91919,2012-05-17,23,9b0626be-80ac-4b85-811e-6e52184d224e,2,958
23353,2012-01-23,2,6bd46906-2fd7-4883-be5c-67bdbab83c5e,2,1073
120501,2012-02-20,11,e1b47bc7-b0e0-4ca6-b055-16799348b05f,2,1045
32356,2012-12-28,32,0fabdfa9-297d-405d-a17e-d88497d33fa0,2,733
40593,2012-01-30,21,062d543d-9c38-4573-9900-74fca06a6019,2,1066
148680,2012-11-26,17,244f5ff5-5eba-4de9-8b4a-b8b07a47e2a3,2,765
174032,2012-08-06,1,0c2bcee2-8de3-496a-8ba5-f562967a018e,0,877
133217,2012-09-08,6,42bc79a0-b8c7-4e61-8c28-a3caec6f03a8,1,844
176606,2012-12-15,7,88eb79d4-7e6d-4a97-b386-8a8cc065389c,0,746
129649,2012-10-23,17,45f41ea8-d135-4667-b8c1-c7eef4500018,1,799
166568,2012-12-20,7,ca26b285-f4ad-413d-877f-2f72601447cc,1,741
112104,2012-08-26,21,484476fd-022d-41fc-80bb-43f414cf49f5,1,857
105737,2012-06-26,25,1ec9375d-4f2e-4870-8687-defcd0fd60e0,3,918
154510,2012-04-20,18,22a4d956-fc99-48dc-9b1b-d7490323e057,1,985
127836,2012-03-16,12,539507f1-e9ff-442d-a2b7-e9677d7b434b,1,1020
87677,2012-05-10,26,9c99f27a-2d99-4fad-a741-444b5d629c26,2,965
54926,2012-08-23,17,f3061aa0-f33a-4ed8-8a02-58ab01618d3f,3,860
20053,2012-03-05,25,8c4cdcbd-27f4-4d16-bbf8-90b4f2227c8c,4,1031
15286,2012-01-28,32,736aea85-38a3-4f9c-b40c-93cd3b129360,2,1068
84612,2012-01-02,16,5822a8e4-ed0d-45f9-986a-9fac51d9f6d1,4,1094
21287,2012-07-30,32,8c54a724-fc66-44a9-9011-bcdd512ef568,2,884
28874,2012-01-23,10,bead0d2f-8fba-43ed-8be4-0230563b03af,1,1073
90894,2012-03-01,28,8c2a0097-d9b6-4ec6-bfbd-59a8f14c9913,2,1035
157652,2012-09-21,17,5cc9a016-1c83-4ccb-beec-5501ae733227,3,831
68054,2012-06-11,29,44a5f8ae-5481-4b2a-80cb-669c0a31a885,1,933
138765,2012-09-24,13,8180f70e-8558-4411-91f0-ee047ddc7e29,1,828
61249,2012-04-14,29,9c1f7f40-bbef-4a1b-b853-2e15d9e99310,2,991
7009,2012-12-30,30,146e530f-653b-4aa8-8c53-679fccce27a6,2,731
118997,2012-07-10,8,96d8dfd6-d323-4859-bc1c-85580929ae62,1,904
14732,2012-12-01,10,973d48c6-fae8-46d5-91d7-60cebbf4bbd1,1,760
6904,2012-10-31,18,468e8f7f-6618-4fd6-892d-236915052ecf,3,791
84096,2012-05-17,6,6f88bd04-06fb-49ca-b0aa-7f3e50aec7cc,1,958
11421,2012-10-25,20,71b62847-79ca-4a79-8cee-aaa1d24ece30,0,797
49205,2012-09-11,26,d962a883-e02e-4718-97f2-a627a16618bc,2,841
123624,2012-07-19,15,d8c8768f-2b15-4a07-a628-1a0a64cdbefe,1,895
101322,2012-04-01,22,bce2f105-09f5-4624-ad94-688369657bd3,2,1004
128460,2012-10-04,20,cbce6024-ccb5-40db-8bee-42bf20b631e3,2,818
51050,2012-11-15,8,00e41660-ec19-48d4-bdab-889309a81ae0,1,776
60287,2012-11-18,24,6bc8cb54-3c51-479f-9ba5-3e8e7f966a5f,0,773
69364,2012-06-22,2,0a301129-120e-4dfe-99e2-722e2cffa51f,1,922
91123,2012-11-22,9,8a65c274-0b45-4198-9ce7-d0e73841e999,3,769
161319,2012-01-31,17,c715c372-085f-49ab-91d4-a1e6440d8b46,4,1065
46649,2012-05-13,7,e4d2f6ef-6ac1-4ed1-944a-85f9bc68ccc4,1,962
36400,2012-05-19,16,56060c63-0720-4584-9e72-7fd29076f305,4,956
149202,2012-01-24,13,690e7ed4-32e6-4773-af24-fcd154ad5af6,2,1072
117835,2012-12-08,31,8996fc51-5795-45f7-bfa0-d86c93c02a4d,3,753
25728,2012-05-29,2,325c7dad-3a7a-4ae4-9a6e-05bad74bbd5c,2,946
148180,2012-05-23,27,3b90b688-28b5-4b22-9458-9cc12cba9a8b,2,952
29413,2012-11-09,30,6d07fd6c-7606-4b3f-97ff-8e9a08b344dc,2,782
17970,2012-02-21,20,ba6c8ac8-cb7f-416b-b70c-f74db4ed3c87,2,1044
99360,2012-11-21,18,b5d771fb-de47-4226-8ed4-45a4588e3ff6,2,770
128727,2012-11-08,15,e66a6c64-30bc-42e8-9277-20eb204118bb,2,783
169154,2012-03-31,4,81ee10ff-7e89-43d4-9896-4c822f7a0368,4,1005
90167,2012-01-24,27,b946d097-48d3-47e3-8b4b-257506093802,2,1072
54500,2012-12-10,13,861f3732-44d9-4d41-8e71-258076ae4be3,2,751
13115,2012-05-12,18,6a69c424-4860-4a56-ab9f-c76ace3c4a33,1,963
156627,2012-07-27,24,8f646511-69cb-4111-9089-6b1b9e8a2a42,3,887
17899,2012-06-15,3,fae707bf-7cdb-4108-97c7-280721ee0c45,4,929
175460,2012-10-07,3,6c9086c0-c447-4956-8b8f-42d81b12edfa,1,815
101925,2012-06-28,10,757f3b02-2936-4379-b36f-661253f8386e,4,916
71857,2012-12-07,28,6eaffa19-dad2-4650-91d4-3a2274fbab27,2,754
36650,2012-02-25,27,fe2b08c1-6f80-434c-8bd9-2f92c1368994,0,1040
70704,2012-05-28,17,ed73f161-ff0f-4b35-a232-ab34e0a14bcc,4,947
45984,2012-01-18,9,85c85694-f5fc-44df-8bb4-6c1e6ba67625,2,1078
127355,2012-08-25,28,423f228e-86a8-4f95-bc45-7859cec0d491,4,858
27739,2012-05-04,21,46e8a9e8-dfab-4227-b56d-f757f7432674,4,971
118188,2012-02-02,24,c1600543-ea43-4aec-b867-c12603484d7e,3,1063
91375,2012-07-21,5,f7828bf2-67d5-4179-aaf6-13b7ab6963dc,2,893
24268,2012-03-15,9,e4afa293-3065-4fea-b54a-c9053d76e4a9,0,1021
73668,2012-03-19,14,c04d426f-0a77-4edc-a9a2-3f4a936f72df,2,1017
79170,2012-11-25,14,dc017041-9488-4a5a-81fb-0b9687707a44,2,766
41690,2012-04-05,29,befd0ae5-10a3-43e0-86fe-ecf1bfaaa22a,2,1000
132759,2012-10-18,19,daa0ba3c-3331-4cdb-a17b-8487f3816bb2,0,804
44149,2012-06-28,32,41e1a273-99c0-4268-ac2c-5a409c6c24f4,2,916
130896,2012-01-24,21,52d792f4-2bf6-4b39-a738-4d86383f0378,2,1072
98857,2012-01-05,23,2ab7c8ee-7857-48e6-83a2-495ed30beb84,0,1091
126777,2012-05-25,18,6959edc0-cf65-4753-b978-00f1ccb780f9,1,950
66105,2012-12-24,31,7c400990-55c5-49e8-9f8a-7066d29076f4,1,737
110284,2012-08-18,31,7a785a11-1c14-4245-919d-8fdbd108654f,2,865
45328,2012-06-11,24,866c8686-6dc8-4349-88ba-54bd20f97f06,4,933
123270,2012-07-02,19,0f6b2539-3232-4874-9f17-55f941a1a283,1,912
125129,2012-08-17,11,51ae2eff-6a1c-4fa0-99a9-2de625792eb5,2,866
136453,2012-05-04,15,3dd5edc7-8ebc-49b1-b4bf-d779e2242b68,1,971
159034,2012-07-13,6,1da314f7-005e-4466-9c7f-0454c76db18a,1,901
103641,2012-08-29,31,df677be9-4835-458d-9652-f139020446c8,1,854
142251,2012-01-11,1,90782849-a3e3-4939-85b3-b835585b89b5,2,1085
31623,2012-10-03,6,5b2ba72c-d9bb-4b17-90ca-1e95083d0a39,3,819
9419,2012-06-21,31,0c824583-978e-4bbf-9863-2524214d4011,0,923
63208,2012-10-25,11,e4acae76-707b-483e-9377-05763e9c4822,1,797
28503,2012-07-23,6,2a5a06ff-29f3-45a4-9eaf-43c870132a8f,2,891
34385,2012-04-05,2,3b0cde6f-7c95-402b-9168-db9fb32f72fd,2,1000
130096,2012-08-15,1,687f5ccf-e649-4a7f-9f1b-07bbd2bcac58,4,868
88522,2012-07-22,31,6afa0570-bcf3-4ea4-a514-aa1183b4b0d8,3,892
68969,2012-07-11,4,66f242dd-9b77-405a-819b-80bfd086859e,2,903
132161,2012-03-07,13,26f323e8-756b-45b9-a6e4-fb1abad34e28,2,1029
28797,2012-02-02,12,7c6e2d13-2e18-46a4-a611-a428a6fec8df,2,1063
107694,2012-09-28,31,73f79ebe-4566-4faa-bcd5-1c20ee92f44b,3,824
108031,2012-07-17,9,66881b5d-6900-43b7-8b07-8b6f0b8f5347,3,897
79599,2012-05-25,10,9ac68c94-e1f0-44d4-b341-c434485f031b,3,950
24954,2012-07-07,20,805eba7f-e57c-42c3-b3b0-704c5b1189c5,4,907
31691,2012-10-09,7,e06504e6-eda7-4283-bcd0-37d56d13f9bf,3,813
109287,2012-04-12,20,0d83bf29-2457-422c-80ca-ffdc01ea7e95,2,993
97404,2012-05-13,16,90fa1942-e305-4d32-a206-673478ea40bc,1,962
129970,2012-05-25,14,e2c28e30-ca2e-4d23-af73-d05a29597aa5,1,950
94655,2012-02-15,17,1c433e6b-c2c3-45ff-a738-f79b943f8225,0,1050
81403,2012-11-25,9,a5cce549-356a-42d6-bb3c-ba6a7e8a37a1,4,766
101849,2012-08-03,22,850b8d33-1543-457b-b6f3-23e37ffd486f,2,880
168949,2012-07-12,12,6d160be7-2cd5-4aaf-9bfe-64d07069be4a,0,902
148724,2012-07-12,26,8c337e31-3944-4f5f-8bac-1934cd6921ed,2,902
114994,2012-04-05,7,93397fd3-0893-46af-8cd9-f063b71700e5,3,1000
148709,2012-11-21,32,b6bf40a9-3678-4c03-9c52-62b2305bd3ac,2,770
159022,2012-05-21,16,098812f5-6027-4aa7-929f-4cac2afbb92c,3,954
170190,2012-07-25,1,65124a7a-5d7e-4674-8424-4b06f66e2036,4,889
87872,2012-04-09,10,ed32d759-01d0-4be6-8a23-3cb6828d752f,3,996
98995,2012-07-20,16,cf2f6ae8-1764-4d6f-ae4f-3d6a0c5a1d2d,4,894
59512,2012-11-18,13,8f7f5091-7c3a-4d6a-acc4-78caa351ed77,1,773
124210,2012-11-12,32,5de637dc-c1e1-4b2f-b30d-7b6b4f7d19e4,1,779
171795,2012-10-08,28,bfa7c370-ee01-40c9-82c0-d9d5739b5101,2,814
18442,2012-05-12,21,9103bc1e-cef2-4108-9d7e-1c470508da79,2,963
133377,2012-04-10,32,0f44c7e1-fa4c-42c3-bf7e-938ff3b104ef,3,995
110412,2012-10-22,9,e8c2de93-82be-4b94-ab9f-a8f9db2e3805,2,800
19293,2012-03-29,25,b80213cd-b390-4eb5-97ae-c3550163195a,2,1007
50096,2012-09-06,18,62e37af6-4df8-4a93-985c-4a64aebca13b,0,846
19341,2012-02-29,30,7fb3a1e5-d012-45bf-82c3-8dec3c632cd7,4,1036
147190,2012-08-20,12,eb22fa75-695c-4cf7-bdca-c5076b7da148,1,863
17712,2012-10-29,27,4e72d3d4-bfcb-482d-9979-b724a8882fb6,2,793
175361,2012-12-31,29,75488f85-e0d9-48fd-bce4-549d1772d8d9,2,730
121007,2012-08-15,9,d73a3ec0-f824-4de6-bf56-3807ba0efc4d,2,868
119976,2012-04-29,15,efb7b887-5eb4-4718-8bc0-bb67b7d40eeb,2,976
175474,2012-03-05,1,255a2f2f-eb9d-4d5f-89a6-ec1f84201084,1,1031
39794,2012-07-08,8,82d25e80-1345-43e6-b96e-7e77f9ecbd24,2,906
148901,2012-05-12,21,77312033-9440-4223-b52e-afb6facfa93f,3,963
179347,2012-05-24,3,c1c989d2-fbd3-4839-a9db-a6029811eeaa,4,951
134366,2012-11-05,32,3fef0bf9-b3c3-46e2-b27a-6ee746fb5331,2,786
125738,2012-08-13,17,873930e6-6418-4da8-b0cc-1d7cf9d8d7b6,2,870
116317,2012-06-05,24,6284fc3a-eee9-4f7c-8227-0b30a50e2ba5,2,939
141338,2012-10-18,20,eee5a4d2-29ca-49d1-9671-d82fc3944cc3,2,804
24751,2012-03-20,9,d52cc0e2-381f-443a-a018-24c6a4978fe9,4,1016
158602,2012-10-04,1,9bf24074-6b57-40cb-9450-a167e29e64d0,1,818
176029,2012-06-07,23,11514e36-c649-4698-bdba-feb53f7f97ae,2,937
65764,2012-12-01,14,3d997f00-0f86-475a-9b33-2b37f6fafa91,2,760
29104,2012-06-25,27,50430f69-a74a-4730-8c31-3dbd5a360810,2,919
128547,2012-02-17,24,0bfad924-b76b-45b2-98cb-a02fda857036,3,1048
56187,2012-03-08,29,e6190f85-2a19-4d11-ad35-c6a90c8b7253,0,1028
173421,2012-09-19,5,ca422b4c-1297-4421-a711-8ff8ed3b4304,4,833
86276,2012-07-12,1,41d5daf6-7bb4-462e-ba0a-92948adbe135,3,902
88641,2012-02-10,4,e6a7a799-5747-4890-8c81-6366e58f138a,4,1055
22413,2012-03-27,12,86cb27ea-c925-414c-b3e0-c9b36e8ab845,0,1009
21999,2012-01-02,3,7197df2a-0619-4ab9-b4d6-e7b4228e3aa8,2,1094
170878,2012-11-23,5,2dcdb873-94da-4d77-aeee-44f4917521f6,2,768
49802,2012-11-07,2,ad7e88fd-dc1f-46f2-8943-c6bba9927dbc,2,784
108491,2012-07-30,3,0ae75725-2c88-4d37-bf3f-1c6051128db7,2,884
99468,2012-01-05,29,d360f7d9-0ccd-4249-bd5d-e52f0455af6d,3,1091
146295,2012-10-30,8,0df52111-b318-4028-bbcc-0e2aba3faf7a,1,792
