Age,Job,Marital_Status,Education,Default_On_Payments,Housing,Loan,Contact,Last_Int_Duration,Int_Nr_Campaign,Passed_Days_Last_Int,Int_Prior_Campaign,Last_Campaign_Outcome,Rate_Change_Employment,Cons_Price_Idx,Cons_Conf_Idx,Euribor_3_Months,Nr_Employed,Product_Or_Service,Date,Contact_Year,Contact_Month,Contact_Day,Quarter,Income,Customer_Seniority,Numwebvisitsmonth,Total_Children,Customer_Seniority_Days,Id
24.0,blue-collar,single,high_school,No,Yes,No,cellular,51,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-08-09,2016,8,Tuesday,3,124897,2012-03-30,28,2,1006,2c5ca2d3-1630-4c06-a174-dcc43aa1a001
50.0,blue-collar,married,unknown,No,Yes,No,telephone,124,12,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2018-03-12,2018,3,Monday,1,14311,2012-09-24,8,2,828,f212ba4d-4f37-4c43-99b9-9fcdb3f43873
36.0,admin.,married,university_degree,No,No,No,cellular,58,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-04-18,2019,4,Thursday,2,159316,2012-01-12,18,3,1084,2199bc2b-8c1c-47cc-a3d9-81251714a2ea
39.0,admin.,single,university_degree,No,Yes,No,cellular,219,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2017-01-26,2017,1,Thursday,1,84040,2012-10-12,12,3,810,5f444a85-aeea-44ec-8191-b83425ddc3ef
35.0,blue-collar,married,basic_9_years,No,Yes,No,telephone,19,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-06-08,2015,6,Monday,2,136656,2012-01-20,21,4,1076,b7772b50-beb7-4125-890a-8ad9b61bee31
29.0,admin.,single,university_degree,No,Yes,No,telephone,310,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-03-28,2016,3,Monday,1,51976,2012-05-15,28,4,960,a0819f45-5b0e-4999-9c71-45acf75d1513
32.0,blue-collar,married,basic_9_years,No,No,No,cellular,144,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-09-20,2019,9,Friday,3,171843,2012-09-28,11,2,824,dce80c31-daaf-4e90-8f8d-c27a0a71da9f
27.0,management,married,basic_9_years,No,No,Yes,cellular,174,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-06-20,2017,6,Tuesday,2,27606,2012-08-29,9,2,854,78f09467-7dba-4647-b3ef-e0eb2e25ebb2
30.0,technician,married,professional_course,No,Yes,No,cellular,41,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-03-11,2018,3,Sunday,1,147334,2012-04-29,8,2,976,0de40a09-887b-4d81-a1fc-8a8b439f5bf7
46.0,blue-collar,married,basic_4_years,No,Yes,No,cellular,397,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-02-25,2018,2,Sunday,1,128823,2012-04-11,30,3,994,e36513d1-baad-4bd2-b99e-99c9609b6304
27.0,admin.,married,high_school,No,Yes,Yes,cellular,101,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-07-21,2018,7,Saturday,3,81789,2012-07-21,14,1,893,042a117c-d0e8-4a5a-b55e-ad8e8f9fa5fd
39.0,management,single,university_degree,No,Yes,No,telephone,305,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-03-07,2016,3,Monday,1,156163,2012-04-25,4,3,980,f17458ea-10c7-4285-b70b-5eed5d77a17c
35.0,blue-collar,married,high_school,No,Yes,No,cellular,105,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-03-16,2017,3,Thursday,1,66166,2012-11-25,27,2,766,4404dca1-8ba3-41b4-b467-f8aed90d1f0e
30.0,blue-collar,married,basic_9_years,No,Yes,No,cellular,111,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-12-19,2018,12,Wednesday,4,44564,2012-08-03,21,3,880,03085837-0c4f-4887-8e2a-3157fffca02c
23.0,admin.,married,basic_9_years,No,Yes,No,cellular,686,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,1,2017-12-24,2017,12,Sunday,4,98056,2012-11-19,20,2,772,1dee6450-cfa2-405e-8dfd-818fef79e721
36.0,technician,divorced,professional_course,No,No,No,cellular,319,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-01-19,2017,1,Thursday,1,173334,2012-10-11,32,1,811,9a9025b0-ef1a-4e9c-bef2-214adf832942
33.0,entrepreneur,married,university_degree,No,Yes,No,cellular,766,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,1,2016-02-08,2016,2,Monday,1,93442,2012-11-27,30,0,764,3c4e3d87-afd3-4fea-bba9-580a1e3d3222
45.0,management,married,basic_9_years,No,Yes,No,cellular,297,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2018-11-08,2018,11,Thursday,4,117075,2012-12-04,7,2,757,d11ce806-c2f1-46bb-818c-a9970bede9d0
35.0,admin.,single,university_degree,No,Yes,No,cellular,673,8,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2015-09-15,2015,9,Tuesday,3,22477,2012-11-06,32,2,785,dfd025d9-0e2c-4bf6-8ca2-0acf206888e9
56.0,blue-collar,married,basic_9_years,No,Yes,No,cellular,86,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2016-06-17,2016,6,Friday,2,164589,2012-11-23,22,0,768,28d18538-8c1a-4a56-ad39-82c7d67c5186
43.0,services,divorced,high_school,No,No,No,cellular,388,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2017-07-12,2017,7,Wednesday,3,116787,2012-10-29,17,1,793,51c01137-4055-4c62-a34d-c6114ad00068
31.0,services,married,basic_9_years,No,Yes,No,cellular,334,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2018-02-23,2018,2,Friday,1,37174,2012-03-03,18,3,1033,f144b3a1-9110-4498-b5ff-ba71f9b66636
38.0,blue-collar,single,basic_9_years,No,Yes,No,cellular,191,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2019-03-20,2019,3,Wednesday,1,113662,2012-09-22,9,2,830,77614abc-f9ff-4e90-a4e9-670ad382c888
29.0,admin.,married,high_school,No,No,No,cellular,35,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-05-06,2016,5,Friday,2,48809,2012-12-26,10,4,735,676b3b87-d249-48f2-b424-28e6353c4889
35.0,admin.,single,university_degree,No,Yes,No,cellular,77,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-11-26,2018,11,Monday,4,131145,2012-05-05,26,2,970,34d26160-3bda-49aa-a1f5-9009b933ffea
39.0,services,married,basic_6_years,No,Yes,No,cellular,129,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-08-02,2018,8,Thursday,3,168198,2012-06-07,20,1,937,a36588c6-d04b-4ef9-9dc5-808090a33d38
34.0,self-employed,divorced,university_degree,No,Yes,No,telephone,162,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2016-07-05,2016,7,Tuesday,3,73572,2012-08-31,20,1,852,9e151fe3-ef9c-4d88-a4e2-52fae0c60fa4
35.0,blue-collar,single,basic_9_years,No,Yes,No,cellular,292,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-07-28,2015,7,Tuesday,3,155752,2012-07-31,27,1,883,15025d24-61d4-483a-a60b-531ee16bb152
27.0,technician,single,professional_course,No,No,No,cellular,331,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-05-13,2018,5,Sunday,2,70819,2012-08-29,6,3,854,031dde81-dd45-48e5-aaa4-7ebe1b296e98
26.0,student,single,university_degree,No,Yes,No,cellular,134,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-06-05,2018,6,Tuesday,2,143480,2012-01-28,13,3,1068,2d4a089c-c80e-467c-9cab-dd694d8d1a10
35.0,blue-collar,married,basic_9_years,No,Yes,No,cellular,788,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,1,2016-05-15,2016,5,Sunday,2,118190,2012-09-30,8,2,822,c3ab1686-1399-4036-926a-35024c00ed7a
32.0,blue-collar,married,basic_9_years,No,Yes,Yes,cellular,64,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-03-22,2015,3,Sunday,1,29187,2012-06-05,28,4,939,19f73973-69e2-4e2e-ba42-a01787b37579
30.0,admin.,single,university_degree,No,No,No,cellular,171,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-11-10,2017,11,Friday,4,33728,2012-05-20,3,1,955,e9f09047-cdc8-4631-8094-325edeac4211
47.0,retired,single,basic_6_years,No,Yes,No,cellular,72,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-05-28,2016,5,Saturday,2,122857,2012-01-29,19,0,1067,1ff8499e-b22f-44c5-94c6-dac366e33c21
27.0,blue-collar,single,basic_9_years,No,,,cellular,182,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-02-21,2018,2,Wednesday,1,121102,2012-12-23,27,1,738,cf0a1db1-d1b8-4018-aea0-9fbd9744eba7
33.0,self-employed,married,university_degree,No,Yes,No,telephone,105,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2019-10-11,2019,10,Friday,4,152217,2012-08-13,8,3,870,7f611ec4-1d4b-4d3e-b45c-3a804105f61e
31.0,management,married,university_degree,No,Yes,No,cellular,106,4,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2018-01-14,2018,1,Sunday,1,112079,2012-05-29,5,2,946,0c44c405-98ff-41ff-9536-b5d9f4a608f5
44.0,entrepreneur,married,high_school,No,Yes,No,cellular,64,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-02-28,2016,2,Sunday,1,34671,2012-08-26,21,2,857,1e646aa0-8e17-4ef4-8490-af1ec33c026d
47.0,blue-collar,married,basic_6_years,No,No,No,cellular,126,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-05-02,2017,5,Tuesday,2,118650,2012-01-21,16,3,1075,e64981a4-913f-40ba-944e-7da120fb8de4
43.0,services,divorced,high_school,No,No,No,cellular,122,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-01-20,2017,1,Friday,1,76332,2012-02-18,15,2,1047,0c01a49e-40ab-42b5-9401-8d86ca9d3f37
26.0,technician,single,high_school,No,Yes,No,cellular,124,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-12-14,2019,12,Saturday,4,168435,2012-03-23,11,4,1013,5edb1210-01fc-46d9-bce0-89b26f6f4d81
51.0,admin.,married,university_degree,No,No,Yes,telephone,464,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-04-12,2015,4,Sunday,2,104854,2012-09-03,23,2,849,1aea47b7-8546-4efd-bd6e-5e3829895b57
24.0,self-employed,single,professional_course,No,Yes,No,cellular,201,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2015-04-23,2015,4,Thursday,2,73387,2012-10-25,15,2,797,2b3a4d41-738f-40dc-a25e-f2ba62cf02d1
39.0,blue-collar,married,basic_6_years,No,Yes,No,cellular,616,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-08-28,2017,8,Monday,3,136500,2012-04-30,10,0,975,80b3424f-c563-4bf8-8de5-516321958d8b
27.0,housemaid,married,high_school,No,Yes,No,cellular,194,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-10-09,2015,10,Friday,4,7658,2012-04-19,16,0,986,ee7b54f7-7710-4509-9c12-eb2e0916e732
39.0,blue-collar,divorced,basic_9_years,No,Yes,No,cellular,146,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,,0,0,,0,60919,2012-02-05,20,3,1060,61ff013a-3b0d-4c1a-aaf9-7575c90c4f39
32.0,unemployed,married,high_school,No,Yes,No,cellular,38,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-07-23,2019,7,Tuesday,3,139003,2012-07-23,23,1,891,0b3c9500-1cec-430b-97b5-eee45df9c558
27.0,services,single,high_school,No,No,No,cellular,68,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-04-16,2016,4,Saturday,2,104569,2012-06-29,1,4,915,f41cdbb9-8194-44d3-a23d-39ae90b46c6f
22.0,blue-collar,single,basic_9_years,No,Yes,No,cellular,245,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2019-08-01,2019,8,Thursday,3,154976,2012-06-27,32,1,917,0076ea4c-cc98-4a9c-9b11-78afac66dc75
22.0,blue-collar,single,basic_9_years,No,Yes,No,cellular,79,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-10-18,2017,10,Wednesday,4,173654,2012-01-09,1,1,1087,c1f00027-18cf-40d9-bd90-ca53d286aa39
47.0,management,married,basic_4_years,No,Yes,No,cellular,130,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-02-07,2016,2,Sunday,1,15102,2012-10-29,30,2,793,afcb7d3f-3a70-48cf-ae45-e8928d0c7264
39.0,admin.,married,high_school,No,Yes,No,cellular,204,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2015-07-16,2015,7,Thursday,3,76767,2012-05-15,4,2,960,e406abd7-5d7d-4a35-9483-f5e17f20af81
47.0,retired,single,basic_6_years,No,Yes,No,cellular,145,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-03-05,2015,3,Thursday,1,93988,2012-03-01,21,2,1035,0098f5c9-4c8c-48b4-a73e-904c0678b524
30.0,technician,married,professional_course,No,Yes,Yes,cellular,699,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-01-26,2017,1,Thursday,1,61719,2012-08-25,19,3,858,f5cc50fe-94dd-42bc-83fc-9ac8ea9a6729
43.0,services,divorced,high_school,No,Yes,No,cellular,140,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-08-07,2019,8,Wednesday,3,98227,2012-11-13,17,2,778,0dd9b0ac-9cdf-4cf5-98f5-9116c1aef48b
48.0,management,married,university_degree,No,Yes,No,cellular,768,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-04-28,2019,4,Sunday,2,131216,2012-03-08,19,2,1028,4ca218e4-cc59-42b8-bea2-69ad5e58ae2d
50.0,blue-collar,married,basic_4_years,No,No,No,cellular,1130,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,1,2015-04-01,2015,4,Wednesday,2,87838,2012-03-13,19,2,1023,1f8c8588-4b72-481d-930c-fd4c5fee3483
36.0,blue-collar,married,basic_9_years,No,Yes,No,cellular,80,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-05-27,2019,5,Monday,2,75123,2012-07-07,6,0,907,b7246bdc-9b7f-499d-b0e5-40890b567285
28.0,admin.,single,high_school,No,No,No,cellular,259,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-03-06,2017,3,Monday,1,50228,2012-02-23,29,1,1042,577d4d5e-929c-4fa1-b55b-5c6a766c27de
46.0,blue-collar,single,basic_6_years,No,Yes,Yes,cellular,341,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-07-04,2019,7,Thursday,3,161539,2012-04-03,5,2,1002,024c73d2-6497-4a7c-b2d5-7b14bc3afb76
35.0,self-employed,married,university_degree,No,Yes,No,cellular,192,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2016-01-04,2016,1,Monday,1,177951,2012-09-04,13,0,848,aecbc9bc-f6ba-448a-965f-304b6c38feb4
42.0,admin.,married,high_school,No,No,Yes,cellular,417,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-05-18,2017,5,Thursday,2,160399,2012-05-23,25,1,952,bf2c3919-af98-4ba5-8a13-7b2be0282e9e
25.0,admin.,married,high_school,No,No,No,cellular,154,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-07-31,2018,7,Tuesday,3,136956,2012-07-21,1,2,893,03e48b05-6a09-4c51-910c-02052ccb36b2
51.0,admin.,married,university_degree,No,No,No,cellular,455,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-11-09,2017,11,Thursday,4,177922,2012-01-11,22,1,1085,7ed3c7a0-8d3f-462d-9654-c5dfbbc1e207
31.0,blue-collar,divorced,basic_6_years,No,Yes,No,cellular,85,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-10-26,2015,10,Monday,4,47012,2012-07-16,18,4,898,fa677023-b125-4d3a-a44b-066b4e455294
42.0,blue-collar,married,basic_6_years,No,No,No,cellular,243,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-07-14,2015,7,Tuesday,3,157168,2012-01-27,22,4,1069,5d10afe9-90e9-4cbc-8976-b6b4506540a6
31.0,housemaid,married,high_school,No,Yes,No,cellular,225,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-05-29,2017,5,Monday,2,42308,2012-10-23,2,2,799,c907298c-5123-47c9-8ce3-f29e99b08bee
35.0,blue-collar,married,high_school,No,Yes,No,cellular,85,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-01-05,2015,1,Monday,1,51200,2012-03-28,27,1,1008,91d33ca1-3e78-404c-9eb3-1403d0b31b09
52.0,services,married,high_school,No,No,No,cellular,76,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-12-10,2019,12,Tuesday,4,56128,2012-10-10,24,3,812,aea2cfbe-a2d1-4f87-987e-547da5f1e3a4
52.0,entrepreneur,married,basic_9_years,No,Yes,No,cellular,163,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-03-27,2015,3,Friday,1,157448,2012-11-23,26,3,768,e6fcb9cd-d1c1-476b-94a5-8295015f1647
35.0,blue-collar,married,high_school,No,No,Yes,cellular,149,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-11-04,2017,11,Saturday,4,107369,2012-06-04,24,4,940,647a6e58-5d09-47bf-8bbc-b5a0d1c56882
28.0,technician,single,high_school,No,No,No,cellular,568,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-11-08,2018,11,Thursday,4,129228,2012-06-30,29,0,914,6c2e047d-b08c-467e-b7a4-4cde9aa51689
39.0,retired,married,university_degree,No,Yes,Yes,cellular,1062,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,1,2019-02-24,2019,2,Sunday,1,66017,2012-09-10,19,0,842,750e0690-e45b-407c-82ec-0eda807e6131
29.0,blue-collar,married,basic_9_years,No,No,No,cellular,334,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-10-27,2017,10,Friday,4,116200,2012-04-01,20,2,1004,af1872cb-b4d3-4551-a735-ea5d62bceb3b
36.0,admin.,single,high_school,No,Yes,Yes,cellular,393,5,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2018-10-29,2018,10,Monday,4,91859,2012-08-25,2,2,858,9c2261ae-f568-4336-bc20-ea5081d604be
50.0,admin.,divorced,basic_9_years,No,No,No,cellular,250,5,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2016-12-31,2016,12,Saturday,4,167059,2012-06-25,6,2,919,68708470-de45-4174-984b-ddd1e1a34078
49.0,blue-collar,divorced,basic_6_years,No,Yes,No,cellular,364,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-02-18,2017,2,Saturday,1,123259,2012-11-17,9,1,774,4b7172f2-1ca2-4c53-9e3b-f94b8b5a9f45
39.0,blue-collar,single,basic_6_years,No,Yes,No,cellular,229,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-03-17,2017,3,Friday,1,75112,2012-02-13,14,2,1052,5a70fc14-3c39-43f0-8672-6754d939c7e6
35.0,technician,single,university_degree,No,Yes,No,cellular,118,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-12-04,2018,12,Tuesday,4,102930,2012-06-28,5,3,916,68113d2c-d0fc-45f0-ba79-5eb1e84898c9
54.0,blue-collar,single,unknown,No,No,No,cellular,111,2,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2015-04-22,2015,4,Wednesday,2,145439,2012-05-11,4,3,964,4a01e29f-a873-47da-8fa2-25afd3a6bbd8
47.0,retired,single,basic_6_years,No,Yes,No,cellular,315,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-12-31,2015,12,Thursday,4,122469,2012-09-13,19,4,839,314cd65b-ee23-44fd-b5ce-567a6f939a05
26.0,admin.,single,high_school,No,Yes,No,cellular,115,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-01-04,2019,1,Friday,1,63949,2012-03-03,13,4,1033,d55f7be2-2a4f-4f46-bb92-6fdf5e08f935
42.0,admin.,married,university_degree,No,Yes,No,cellular,144,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-09-30,2017,9,Saturday,3,62888,2012-03-02,7,2,1034,2ababaf2-3e6c-4989-871e-36cbe062e470
25.0,admin.,single,university_degree,No,No,No,cellular,103,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-10-20,2019,10,Sunday,4,148511,2012-02-25,3,4,1040,360bbb3f-f915-4bbd-8e38-cbbed5783bfc
33.0,self-employed,married,university_degree,No,No,No,cellular,299,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,,0,0,,0,25279,2012-03-10,26,3,1026,d8eb2e98-ef1a-413b-a780-25aa9ead756b
42.0,technician,married,professional_course,No,Yes,No,cellular,77,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2019-09-10,2019,9,Tuesday,3,163310,2012-07-14,4,1,900,448d4d59-bad7-43ea-9046-e33d2095995e
41.0,housemaid,single,basic_4_years,No,Yes,No,cellular,385,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-07-24,2019,7,Wednesday,3,180372,2012-06-27,15,2,917,5e7a7ea3-970a-4f09-9e73-e48f177643fe
45.0,unemployed,married,high_school,No,Yes,No,cellular,99,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2017-04-11,2017,4,Tuesday,2,97683,2012-02-16,30,1,1049,2d9d2eda-32f0-4784-bd62-4f99e4decbfa
30.0,blue-collar,married,basic_9_years,No,Yes,No,cellular,245,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-01-23,2018,1,Tuesday,1,174948,2012-11-27,20,1,764,dddf2b62-ca1b-4f95-ac73-27eef9ff5a62
28.0,admin.,married,university_degree,No,No,No,cellular,140,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-05-27,2018,5,Sunday,2,19713,2012-02-07,26,2,1058,1cce2354-88e0-4c9e-a545-f9f830fcaa29
26.0,blue-collar,single,high_school,No,No,No,cellular,124,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2017-09-26,2017,9,Tuesday,3,140816,2012-06-17,26,0,927,d685be84-9c18-48b2-a81b-c401b3702d0e
46.0,services,married,high_school,No,No,No,cellular,93,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-01-22,2015,1,Thursday,1,101027,2012-08-23,5,1,860,4258e34f-9969-4b90-8675-a590c5107d89
34.0,blue-collar,married,basic_9_years,No,Yes,Yes,cellular,465,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-04-29,2019,4,Monday,2,158304,2012-03-25,20,0,1011,7b41122f-d17d-4172-96ac-18d08772f60c
47.0,blue-collar,married,basic_6_years,No,No,No,cellular,197,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-04-07,2019,4,Sunday,2,120157,2012-10-26,29,3,796,0d2b967a-8bc7-40f8-bf3c-2e87b1896ca7
48.0,management,married,university_degree,No,Yes,No,cellular,216,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-12-27,2016,12,Tuesday,4,115725,2012-09-16,16,1,836,7ba9383e-68d1-47ff-a339-260274c74553
31.0,admin.,single,basic_9_years,No,Yes,No,cellular,392,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-06-19,2016,6,Sunday,2,84072,2012-06-07,3,4,937,50ce2216-dbd6-4a91-8fe2-af7f9d8f2f07
29.0,services,married,high_school,No,Yes,No,cellular,407,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2015-05-10,2015,5,Sunday,2,180705,2012-05-30,20,1,945,fedd6027-dcf4-42bf-ad59-ceccd70b52aa
27.0,technician,married,professional_course,No,No,No,telephone,81,2,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2018-02-28,2018,2,Wednesday,1,127673,2012-05-26,25,3,949,0f275d71-6ccb-42b3-9fa3-aec39bab3613
25.0,blue-collar,single,high_school,No,Yes,No,cellular,619,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-09-03,2018,9,Monday,3,36634,2012-01-04,10,4,1092,b368943e-3d1d-40a0-ad90-a93e4d29fcdb
43.0,admin.,married,high_school,No,No,No,cellular,81,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,,0,0,,0,27338,2012-06-03,20,2,941,e68486ef-d80a-4b83-85a3-a131a9cb13b5
48.0,management,married,university_degree,No,Yes,No,cellular,248,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-02-19,2018,2,Monday,1,145108,2012-09-12,31,0,840,423b6139-bd75-42e0-8324-9e09a95b480f
47.0,retired,single,basic_6_years,No,No,No,cellular,157,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-05-02,2016,5,Monday,2,43141,2012-08-03,20,0,880,d04829f9-118e-4703-b67c-609d95194a7f
30.0,blue-collar,married,basic_9_years,No,Yes,No,cellular,214,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-03-22,2019,3,Friday,1,112905,2012-03-02,23,1,1034,f2102e94-38a3-42c2-8969-9ebb581fdff3
50.0,blue-collar,married,professional_course,No,Yes,No,cellular,201,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2016-01-24,2016,1,Sunday,1,60827,2012-10-15,16,3,807,fa11ed5e-2d87-4d01-afbe-b14e1509ef37
29.0,admin.,married,university_degree,No,Yes,Yes,cellular,425,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2018-07-25,2018,7,Wednesday,3,114918,2012-03-23,7,3,1013,d34aee5e-1eee-42d6-b89a-dd0e61a64325
36.0,admin.,married,university_degree,No,Yes,Yes,cellular,1669,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,1,2018-08-19,2018,8,Sunday,3,126923,2012-09-16,22,0,836,e84ad9b6-d54a-445e-942b-5e3526cdb37c
37.0,blue-collar,married,basic_6_years,No,Yes,No,cellular,108,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228,0,2019-05-27,2019,5,Monday,2,40908,2012-11-13,29,3,778,ebca7aad-9f80-4b60-98c2-44c4df737f72
41.0,technician,married,high_school,No,Yes,Yes,cellular,460,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2017-04-08,2017,4,Saturday,2,81375,2012-11-30,27,0,761,83ef01ec-b9d9-4ea4-b9f8-71a1dfd8018a
36.0,blue-collar,married,basic_9_years,No,Yes,Yes,cellular,256,3,999,0,nonexistent,1.4,93.918,-42.7,4.857,5228,0,2018-03-14,2018,3,Wednesday,1,84822,2012-02-07,9,1,1058,695b8728-c6dc-4d3d-9fba-35545e6103b2
